target	acc	tlen	query	qlen	evalue
Radical_SAM	PF04055.21	167	D3731.contig1_2	233	0.00034
Fer4_14	PF13394.6	118	D3731.contig1_2	233	0.00074
ANT	PF03374.14	108	D3731.contig1_5	260	4.4e-34
Bro-N	PF02498.17	95	D3731.contig1_5	260	2.1e-23
Arg_repressor	PF01316.21	70	D3731.contig1_6	304	0.0013
Methyltransf_7	PF03492.15	334	D3731.contig1_8	295	0.0098
Rhabdo_ncap	PF00945.18	410	D3731.contig1_11	92	0.047
P2_Phage_GpR	PF06891.11	131	D3731.contig1_12	124	0.094
NERD	PF08378.11	108	D3731.contig1_13	131	0.034
Lar_restr_allev	PF14354.6	62	D3731.contig1_20	98	1.3e-05
Prim_Zn_Ribbon	PF08273.12	38	D3731.contig1_20	98	0.00097
HNH	PF01844.23	47	D3731.contig1_28	121	5.2e-05
zf-C2H2	PF00096.26	23	D3731.contig1_28	121	0.012
ERF	PF04404.12	153	D3731.contig1_31	184	2.3e-14
DUF3799	PF12684.7	234	D3731.contig1_32	284	2.6e-13
PDDEXK_1	PF12705.7	255	D3731.contig1_32	284	2.4e-08
DivIVA	PF05103.13	131	D3731.contig1_33	56	1.5e-06
DUF4661	PF15576.6	253	D3731.contig1_34	93	0.03
Band_7	PF01145.25	178	D3731.contig1_36	300	2.2e-25
Band_7_1	PF13421.6	211	D3731.contig1_36	300	0.0022
HTH_26	PF13443.6	63	D3731.contig1_41	90	3e-07
BetR	PF08667.10	148	D3731.contig1_41	90	8.6e-05
HTH_3	PF01381.22	55	D3731.contig1_41	90	0.00035
HTH_31	PF13560.6	64	D3731.contig1_41	90	0.00042
HTH_3	PF01381.22	55	D3731.contig1_42	133	1.3e-06
HTH_31	PF13560.6	64	D3731.contig1_42	133	9.3e-05
Ubiq_cyt_C_chap	PF03981.12	141	D3731.contig1_42	133	0.0087
Peptidase_M78	PF06114.13	123	D3731.contig1_43	122	0.021
DUF4065	PF13274.6	114	D3731.contig1_46	146	1.7e-18
Phage_integrase	PF00589.22	172	D3731.contig1_47	464	3.7e-10
Phage_int_SAM_4	PF13495.6	85	D3731.contig1_47	464	0.00045
Phage_int_SAM_5	PF13102.6	99	D3731.contig1_47	464	0.00056
Phage_int_SAM_3	PF14659.6	58	D3731.contig1_47	464	0.0018
DUF2244	PF10003.9	139	D3731.contig1_49	91	0.073
Glyco_hydro_25	PF01183.20	178	D3731.contig1_50	374	5.8e-18
RVT_1	PF00078.27	222	D3731.contig1_54	386	1.2e-12
Phage_integrase	PF00589.22	172	D3731.contig1_57	291	2.2e-17
Phage_int_SAM_3	PF14659.6	58	D3731.contig1_57	291	0.00055
Sipho_Gp37	PF14594.6	351	D3731.contig1_62	516	0.00014
Phage_head_fibr	PF11133.8	277	D3731.contig1_62	516	0.00014
Prophage_tail	PF06605.11	316	D3731.contig1_62	516	0.018
