target	acc	tlen	query	qlen	evalue
Pox_A_type_inc	PF04508.12	23	D3651.contig1_1	111	0.034
SLT	PF01464.20	117	D3651.contig1_6	285	8.2e-15
Macro	PF01661.21	118	D3651.contig1_7	166	0.11
ABC2_membrane_2	PF12679.7	288	D3651.contig1_9	63	0.02
DUF4190	PF13828.6	62	D3651.contig1_13	50	0.0012
DUF2530	PF10745.9	77	D3651.contig1_13	50	0.0025
YuiB	PF14068.6	101	D3651.contig1_13	50	0.011
DUF3671	PF12420.8	115	D3651.contig1_16	114	0.013
SMC_N	PF02463.19	220	D3651.contig1_17	837	2.1e-07
AAA_23	PF13476.6	200	D3651.contig1_17	837	0.00029
Chor_lyase	PF04345.13	168	D3651.contig1_21	96	0.14
Phage_spike	PF18715.1	54	D3651.contig1_23	303	3.9e-13
DUF1471	PF07338.13	56	D3651.contig1_24	69	1.1e-12
DUF4183	PF13799.6	74	D3651.contig1_28	1902	0.008
CENP-F_leu_zip	PF10473.9	140	D3651.contig1_29	400	3.4e-05
Spc7	PF08317.11	310	D3651.contig1_29	400	3.9e-05
FPP	PF05911.11	867	D3651.contig1_29	400	0.00013
TPR_MLP1_2	PF07926.12	129	D3651.contig1_29	400	0.00014
DUF3450	PF11932.8	241	D3651.contig1_29	400	0.0016
Fer4_12	PF13353.6	139	D3651.contig1_32	260	1.4e-06
Radical_SAM	PF04055.21	167	D3651.contig1_32	260	0.0013
Fer4_14	PF13394.6	118	D3651.contig1_32	260	0.0019
Radical_SAM	PF04055.21	167	D3651.contig1_33	451	2.7e-09
Fer4_12	PF13353.6	139	D3651.contig1_33	451	8.2e-05
Fer4_14	PF13394.6	118	D3651.contig1_33	451	0.0033
DUF4376	PF14301.6	102	D3651.contig1_35	219	4.4e-09
DUF1353	PF07087.11	91	D3651.contig1_36	231	8.4e-20
DUF4969	PF16339.5	79	D3651.contig1_54	267	0.034
Gln-synt_C-ter	PF18318.1	118	D3651.contig1_57	70	0.062
AAA_2	PF07724.14	171	D3651.contig1_61	690	4.6e-19
AAA	PF00004.29	132	D3651.contig1_61	690	4.4e-10
AAA	PF00004.29	132	D3651.contig1_61	690	4.4e-10
AAA	PF00004.29	132	D3651.contig1_70	482	3.4e-16
AAA	PF00004.29	132	D3651.contig1_70	482	3.4e-16
BCS1_N	PF08740.11	187	D3651.contig1_70	482	2.7e-08
Sigma54_activ_2	PF14532.6	138	D3651.contig1_70	482	7.1e-05
AAA_16	PF13191.6	170	D3651.contig1_70	482	0.00056
AAA_5	PF07728.14	138	D3651.contig1_70	482	0.00061
RuvB_N	PF05496.12	159	D3651.contig1_70	482	0.0015
AAA_18	PF13238.6	130	D3651.contig1_70	482	0.0021
MazG	PF03819.17	74	D3651.contig1_71	296	0.0082
Ntox17	PF15524.6	94	D3651.contig1_72	156	0.0027
HNHc_6	PF16784.5	200	D3651.contig1_74	177	0.024
Thymidylat_synt	PF00303.19	268	D3651.contig1_79	345	6.6e-118
DUF4942	PF13708.6	199	D3651.contig1_79	345	0.0057
ThiP_synth	PF10120.9	165	D3651.contig1_83	63	0.15
DUF1357	PF07094.11	223	D3651.contig1_84	89	0.025
Acetyltransf_7	PF13508.7	76	D3651.contig1_86	286	3.3e-08
Acetyltransf_1	PF00583.25	117	D3651.contig1_86	286	2.5e-07
Acetyltransf_10	PF13673.7	127	D3651.contig1_86	286	5.1e-06
Acetyltransf_CG	PF14542.6	80	D3651.contig1_86	286	0.007
Acetyltransf_1	PF00583.25	117	D3651.contig1_87	286	4.2e-12
Acetyltransf_10	PF13673.7	127	D3651.contig1_87	286	6.1e-11
FR47	PF08445.10	86	D3651.contig1_87	286	1.2e-10
Acetyltransf_7	PF13508.7	76	D3651.contig1_87	286	1.2e-09
Acetyltransf_3	PF13302.7	138	D3651.contig1_87	286	1.7e-06
