target	acc	tlen	query	qlen	evalue
PTR2	PF00854.21	395	D3591.contig1_1	294	2.7e-26
Radical_SAM	PF04055.21	167	D3591.contig1_3	328	5.6e-14
BATS	PF06968.13	86	D3591.contig1_3	328	3.1e-12
Gln-synt_C-ter	PF18318.1	118	D3591.contig1_3	328	0.008
Aminotran_3	PF00202.21	406	D3591.contig1_4	427	8.8e-130
Aminotran_1_2	PF00155.21	363	D3591.contig1_5	388	5.6e-53
Cys_Met_Meta_PP	PF01053.20	382	D3591.contig1_5	388	0.00029
DUF452	PF04301.13	213	D3591.contig1_6	222	9.6e-60
Abhydrolase_6	PF12697.7	220	D3591.contig1_6	222	0.0095
Methyltransf_11	PF08241.12	96	D3591.contig1_7	254	3.5e-13
Methyltransf_25	PF13649.6	97	D3591.contig1_7	254	1.2e-11
Methyltransf_23	PF13489.6	165	D3591.contig1_7	254	3e-11
Methyltransf_12	PF08242.12	99	D3591.contig1_7	254	4.9e-08
Methyltransf_31	PF13847.6	152	D3591.contig1_7	254	1.8e-07
Methyltransf_29	PF03141.16	506	D3591.contig1_7	254	0.00043
NodS	PF05401.11	201	D3591.contig1_7	254	0.00053
AAA_26	PF13500.6	198	D3591.contig1_8	227	1.1e-31
CbiA	PF01656.23	128	D3591.contig1_8	227	0.0004
DUF1611	PF07755.11	200	D3591.contig1_8	227	0.00045
DUF1232	PF06803.12	37	D3591.contig1_9	131	9.6e-16
TonB_dep_Rec	PF00593.24	470	D3591.contig1_10	1029	6e-33
Plug	PF07715.15	108	D3591.contig1_10	1029	6.3e-21
CarbopepD_reg_2	PF13715.6	88	D3591.contig1_10	1029	7.8e-17
CarboxypepD_reg	PF13620.6	82	D3591.contig1_10	1029	2.5e-07
SusD-like_3	PF14322.6	190	D3591.contig1_11	496	5.5e-29
SusD_RagB	PF07980.11	298	D3591.contig1_11	496	1.8e-26
DUF417	PF04224.12	175	D3591.contig1_12	194	1.6e-66
DUF202	PF02656.15	68	D3591.contig1_12	194	0.0017
TMEM43	PF07787.12	251	D3591.contig1_12	194	0.011
HTH_18	PF12833.7	81	D3591.contig1_13	279	2.7e-19
HTH_AraC	PF00165.23	42	D3591.contig1_13	279	2.2e-05
Thioredoxin	PF00085.20	103	D3591.contig1_14	157	1.5e-26
Thioredoxin_2	PF13098.6	109	D3591.contig1_14	157	5.9e-09
Thioredoxin_8	PF13905.6	95	D3591.contig1_14	157	2.3e-05
TraF	PF13728.6	224	D3591.contig1_14	157	3e-05
Thioredoxin_9	PF14595.6	129	D3591.contig1_14	157	7.8e-05
Redoxin	PF08534.10	147	D3591.contig1_14	157	0.00022
DUF836	PF05768.14	82	D3591.contig1_14	157	0.00029
Thioredoxin_6	PF13848.6	184	D3591.contig1_14	157	0.005
OMP_b-brl_2	PF13568.6	181	D3591.contig1_15	302	1.1e-07
DUF4252	PF14060.6	157	D3591.contig1_16	155	1.6e-10
DUF4252	PF14060.6	157	D3591.contig1_16	155	1.6e-10
SDH_sah	PF01972.16	286	D3591.contig1_16	155	0.00026
zf-HC2	PF13490.6	35	D3591.contig1_17	182	0.037
Sigma70_r4_2	PF08281.12	54	D3591.contig1_18	184	2.1e-15
Sigma70_r2	PF04542.14	71	D3591.contig1_18	184	7e-11
Sigma70_r4	PF04545.16	50	D3591.contig1_18	184	1.2e-08
PepSY_like	PF11396.8	83	D3591.contig1_19	151	2.9e-12
PepSY_like	PF11396.8	83	D3591.contig1_19	151	2.9e-12
Response_reg	PF00072.24	112	D3591.contig1_20	227	1.6e-28
Trans_reg_C	PF00486.28	77	D3591.contig1_20	227	9.7e-17
HATPase_c	PF02518.26	112	D3591.contig1_21	424	2.4e-10
HisKA	PF00512.25	67	D3591.contig1_21	424	1.1e-08
HATPase_c_5	PF14501.6	101	D3591.contig1_21	424	6.2e-05
PepSY_like	PF11396.8	83	D3591.contig1_22	148	1.2e-25
PepSY_like	PF11396.8	83	D3591.contig1_23	281	1.4e-33
PepSY_like	PF11396.8	83	D3591.contig1_23	281	1.4e-33
DUF3256	PF11644.8	195	D3591.contig1_24	210	1e-72
EamA	PF00892.20	137	D3591.contig1_25	299	6.8e-22
EamA	PF00892.20	137	D3591.contig1_25	299	6.8e-22
TPT	PF03151.16	290	D3591.contig1_25	299	0.00013
PseudoU_synth_1	PF01416.20	108	D3591.contig1_26	253	1.6e-28
PseudoU_synth_1	PF01416.20	108	D3591.contig1_26	253	1.6e-28
Asp-Al_Ex	PF06826.12	167	D3591.contig1_27	533	6.3e-88
Asp-Al_Ex	PF06826.12	167	D3591.contig1_27	533	6.3e-88
TrkA_C	PF02080.21	70	D3591.contig1_27	533	9.2e-27
TrkA_C	PF02080.21	70	D3591.contig1_27	533	9.2e-27
Alpha-L-AF_C	PF06964.12	168	D3591.contig1_28	656	8.4e-43
CBM_4_9	PF02018.17	138	D3591.contig1_28	656	1.2e-09
YjbR	PF04237.13	86	D3591.contig1_29	121	2.7e-23
PIF1	PF05970.14	364	D3591.contig1_30	715	7.4e-32
AAA_30	PF13604.6	192	D3591.contig1_30	715	8.7e-20
HRDC	PF00570.23	68	D3591.contig1_30	715	3e-19
AAA_19	PF13245.6	146	D3591.contig1_30	715	3.7e-10
UvrD_C_2	PF13538.6	52	D3591.contig1_30	715	2.7e-07
Herpes_Helicase	PF02689.14	809	D3591.contig1_30	715	8.4e-07
AAA_22	PF13401.6	137	D3591.contig1_30	715	3.9e-06
AAA_16	PF13191.6	170	D3591.contig1_30	715	3.4e-05
AAA_24	PF13479.6	197	D3591.contig1_30	715	0.00015
MFS_1	PF07690.16	353	D3591.contig1_31	456	1.3e-52
Sugar_tr	PF00083.24	452	D3591.contig1_31	456	1.5e-09
