target	acc	tlen	query	qlen	evalue
RNA_pol_Rpb2_6	PF00562.28	390	D3764.contig1_1	1275	1.3e-05
RusA	PF05866.11	124	D3764.contig1_4	255	1.2e-13
DUF2935	PF11155.8	122	D3764.contig1_8	702	0.058
KASH_CCD	PF14662.6	191	D3764.contig1_15	465	0.00085
PC4	PF02229.16	52	D3764.contig1_21	118	0.022
Gal_GalNac_35kD	PF17337.2	221	D3764.contig1_23	284	0.0097
SirA	PF10747.9	139	D3764.contig1_28	110	0.021
DNA_pol_B	PF00136.21	459	D3764.contig1_30	693	4.6e-12
HARE-HTH	PF05066.13	72	D3764.contig1_31	143	0.0025
GGGtGRT	PF14057.6	327	D3764.contig1_32	706	0.0091
ResIII	PF04851.15	171	D3764.contig1_34	523	2.6e-10
DEAD	PF00270.29	176	D3764.contig1_34	523	0.00017
Apis_Csd	PF11671.8	146	D3764.contig1_34	523	0.0017
DUF1878	PF08963.10	110	D3764.contig1_37	52	0.016
Peptidase_S77	PF03420.13	185	D3764.contig1_44	269	7.7e-10
Ntox14	PF15522.6	205	D3764.contig1_50	251	0.018
Cpn60_TCP1	PF00118.24	491	D3764.contig1_52	582	1.7e-19
CAF1	PF04857.20	319	D3764.contig1_52	582	0.0018
UNC-93	PF05978.16	157	D3764.contig1_54	548	0.016
RIG-I_C	PF18119.1	140	D3764.contig1_54	548	0.019
UPF0086	PF01868.16	84	D3764.contig1_56	119	0.093
T6SS_VipA	PF05591.12	155	D3764.contig1_59	119	0.088
DUF4781	PF16013.5	310	D3764.contig1_64	95	0.056
Mitofilin	PF09731.9	623	D3764.contig1_65	67	0.037
Toprim_2	PF13155.6	90	D3764.contig1_66	338	3.8e-06
Terminase_6C	PF17289.2	155	D3764.contig1_72	739	0.00015
P63C	PF10546.9	93	D3764.contig2_1	281	4.9e-11
Dehalogenase	PF13486.6	288	D3764.contig2_1	281	0.0077
Inj_translocase	PF16928.5	218	D3764.contig2_4	470	8.2e-81
DUF4298	PF14131.6	87	D3764.contig2_5	220	0.008
Gly-zipper_YMGG	PF13441.6	46	D3764.contig2_5	220	0.012
Gly-zipper_OmpA	PF13436.6	44	D3764.contig2_5	220	0.016
Bacteriocin_IIc	PF10439.9	62	D3764.contig2_5	220	0.024
DUF2824	PF11039.8	151	D3764.contig2_6	156	2.6e-64
Phage_tail_NK	PF16532.5	175	D3764.contig2_7	283	8.5e-118
DUF4349	PF14257.6	213	D3764.contig2_7	283	7.1e-05
XhlA	PF10779.9	67	D3764.contig2_7	283	0.00015
ATG16	PF08614.11	200	D3764.contig2_7	283	0.00023
Tropomyosin	PF00261.20	237	D3764.contig2_7	283	0.00045
Tropomyosin_1	PF12718.7	143	D3764.contig2_7	283	0.0005
DUF812	PF05667.11	595	D3764.contig2_7	283	0.0013
Exonuc_VII_L	PF02601.15	304	D3764.contig2_7	283	0.0019
Phage_stabilise	PF11134.8	469	D3764.contig2_8	473	1.7e-288
P22_Tail-4	PF11650.8	164	D3764.contig2_9	154	1.9e-38
P22_CoatProtein	PF11651.8	417	D3764.contig2_11	418	2.6e-71
P22_portal	PF16510.5	668	D3764.contig2_13	733	9.4e-223
Terminase_3	PF04466.13	201	D3764.contig2_14	472	6.3e-41
Terminase_3C	PF17288.2	155	D3764.contig2_14	472	1e-08
Terminase_6	PF03237.15	215	D3764.contig2_14	472	0.00084
Helicase_RecD	PF05127.14	177	D3764.contig2_14	472	0.0082
HTH_23	PF13384.6	50	D3764.contig2_15	147	0.0032
Terminase_5	PF06056.12	58	D3764.contig2_15	147	0.0089
HTH_3	PF01381.22	55	D3764.contig2_15	147	0.014
DUF2560	PF10834.8	72	D3764.contig2_16	81	8.5e-44
Phage_pRha	PF09669.10	88	D3764.contig2_17	187	4.6e-27
Phage_lysis	PF03245.13	126	D3764.contig2_18	156	8e-28
PspB	PF06667.12	73	D3764.contig2_18	156	0.0036
Myosin_tail_1	PF01576.19	1081	D3764.contig2_18	156	0.0049
DUF2681	PF10883.8	87	D3764.contig2_18	156	0.0056
