target	acc	tlen	query	qlen	evalue
DNA_pol_A	PF00476.20	376	D3891.contig1_1	608	6.2e-21
zf-Dof	PF02701.15	59	D3891.contig1_1	608	0.0011
DUF2815	PF10991.8	173	D3891.contig1_3	188	6.8e-75
DUF2800	PF10926.8	363	D3891.contig1_5	384	6.9e-150
PDDEXK_1	PF12705.7	255	D3891.contig1_5	384	7.4e-09
DUF4833	PF16117.5	138	D3891.contig1_8	58	0.1
HTH_17	PF12728.7	51	D3891.contig1_13	81	1.7e-07
Tn916-Xis	PF09035.10	69	D3891.contig1_13	81	2.4e-06
Phage_pRha	PF09669.10	88	D3891.contig1_14	245	5.3e-30
DUF3557	PF12078.8	154	D3891.contig1_15	74	0.013
bZIP_2	PF07716.15	54	D3891.contig1_16	33	0.00035
bZIP_1	PF00170.21	64	D3891.contig1_16	33	0.0037
HAP1_N	PF04849.13	308	D3891.contig1_16	33	0.0093
JIP_LZII	PF16471.5	71	D3891.contig1_16	33	0.013
Prefoldin_2	PF01920.20	106	D3891.contig1_16	33	0.016
HTH_3	PF01381.22	55	D3891.contig1_17	75	9.2e-10
HTH_26	PF13443.6	63	D3891.contig1_17	75	1.5e-09
HTH_19	PF12844.7	65	D3891.contig1_17	75	2.2e-07
HTH_31	PF13560.6	64	D3891.contig1_17	75	0.0034
HTH_3	PF01381.22	55	D3891.contig1_18	306	7e-15
HTH_3	PF01381.22	55	D3891.contig1_18	306	7e-15
HTH_26	PF13443.6	63	D3891.contig1_18	306	1.1e-14
HTH_26	PF13443.6	63	D3891.contig1_18	306	1.1e-14
Peptidase_S24	PF00717.23	70	D3891.contig1_18	306	7.5e-11
HTH_19	PF12844.7	65	D3891.contig1_18	306	7.4e-08
Phage_integrase	PF00589.22	172	D3891.contig1_19	389	2.2e-27
Phage_int_SAM_3	PF14659.6	58	D3891.contig1_19	389	3.5e-07
DUF835	PF05763.12	136	D3891.contig1_19	389	0.0085
NBD94	PF16830.5	91	D3891.contig1_20	67	0.034
DUF3112	PF11309.8	218	D3891.contig1_21	175	0.015
Integrase_DNA	PF02920.15	58	D3891.contig1_21	175	0.083
DUF805	PF05656.14	105	D3891.contig1_23	116	9.5e-34
DUF5105	PF17118.5	189	D3891.contig1_24	205	1.4e-22
MMPL	PF03176.15	333	D3891.contig1_24	205	0.0031
DpnII-MboI	PF18742.1	149	D3891.contig1_24	205	0.0037
Amidase_2	PF01510.25	126	D3891.contig1_25	225	9.4e-22
Phage_holin_4_1	PF05105.12	114	D3891.contig1_26	149	6.3e-24
DUF1290	PF06947.12	86	D3891.contig1_26	149	0.0013
DUF3751	PF12571.8	150	D3891.contig1_29	461	0.0063
DUF2612	PF11041.8	181	D3891.contig1_30	225	2.9e-34
DUF2612	PF11041.8	181	D3891.contig1_30	225	2.9e-34
Baseplate_J	PF04865.14	255	D3891.contig1_31	392	2.9e-12
PapG_C	PF03628.13	108	D3891.contig1_31	392	0.0016
Gp138_N	PF18352.1	98	D3891.contig1_33	200	2.4e-33
Phage_lysozyme2	PF18013.1	143	D3891.contig1_34	653	2e-25
NLPC_P60	PF00877.19	105	D3891.contig1_34	653	5.2e-12
CHAP	PF05257.16	83	D3891.contig1_34	653	0.00028
Amidase_5	PF05382.13	142	D3891.contig1_34	653	0.00071
Arabino_trans_N	PF17689.1	157	D3891.contig1_36	179	0.083
LXG	PF04740.12	202	D3891.contig1_37	589	0.0039
YtxH	PF12732.7	75	D3891.contig1_37	589	0.0083
DUF3277	PF11681.8	144	D3891.contig1_39	144	3.2e-36
DUF3383	PF11863.8	478	D3891.contig1_40	370	4.5e-77
DUF3383	PF11863.8	478	D3891.contig1_40	370	4.5e-77
DUF4054	PF13262.6	107	D3891.contig1_44	158	2.7e-17
DUF2184	PF09950.9	251	D3891.contig1_46	338	8.3e-72
DUF2213	PF09979.9	168	D3891.contig1_48	420	4.7e-46
MIG-14_Wnt-bd	PF06664.12	292	D3891.contig1_50	219	0.0016
DUF2070	PF09843.9	564	D3891.contig1_50	219	0.0047
Phage_Mu_F	PF04233.14	112	D3891.contig1_51	284	3.3e-14
DUF1073	PF06381.11	357	D3891.contig1_52	488	4.7e-114
Terminase_6	PF03237.15	215	D3891.contig1_53	409	4e-09
Terminase_3	PF04466.13	201	D3891.contig1_53	409	2.7e-08
Terminase_3C	PF17288.2	155	D3891.contig1_53	409	0.00017
Phage_terminase	PF10668.9	60	D3891.contig1_54	243	3e-27
Terminase_5	PF06056.12	58	D3891.contig1_54	243	0.001
Sigma70_ECF	PF07638.11	185	D3891.contig1_55	137	0.00095
UPF0242	PF06785.11	193	D3891.contig1_55	137	0.0046
DUF1492	PF07374.11	100	D3891.contig1_55	137	0.0069
Sigma70_r4_2	PF08281.12	54	D3891.contig1_55	137	0.0079
SNF2_N	PF00176.23	350	D3891.contig1_56	472	1.5e-20
ResIII	PF04851.15	171	D3891.contig1_56	472	2.8e-09
DEAD	PF00270.29	176	D3891.contig1_56	472	3.6e-07
Helicase_C	PF00271.31	111	D3891.contig1_56	472	1.1e-05
VRR_NUC	PF08774.11	108	D3891.contig1_60	100	0.00018
VirE	PF05272.11	198	D3891.contig1_62	807	1.8e-80
AAA_16	PF13191.6	170	D3891.contig1_62	807	0.00055
DNA_pol_A	PF00476.20	376	D3891.contig1_65	101	0.00074
DUF1492	PF07374.11	100	D3891.contig2_1	143	2.7e-07
DUF3310	PF11753.8	60	D3891.contig2_2	169	9.4e-23
SNF2_N	PF00176.23	350	D3891.contig2_3	456	3.3e-23
ResIII	PF04851.15	171	D3891.contig2_3	456	9.2e-09
DEAD	PF00270.29	176	D3891.contig2_3	456	1.6e-05
Helicase_C	PF00271.31	111	D3891.contig2_3	456	3.8e-05
VRR_NUC	PF08774.11	108	D3891.contig2_4	111	2.1e-06
VirE	PF05272.11	198	D3891.contig2_5	805	4.7e-70
PcfJ	PF14284.6	144	D3891.contig2_6	558	4.5e-15
DUF1610	PF07754.11	24	D3891.contig2_6	558	0.025
DNA_pol_A	PF00476.20	376	D3891.contig2_8	645	4.6e-25
DUF2815	PF10991.8	173	D3891.contig2_9	187	8.7e-49
YadA_head	PF05658.14	27	D3891.contig2_10	513	3.2e-17
YadA_head	PF05658.14	27	D3891.contig2_10	513	3.2e-17
YadA_head	PF05658.14	27	D3891.contig2_10	513	3.2e-17
YadA_head	PF05658.14	27	D3891.contig2_10	513	3.2e-17
YadA_stalk	PF05662.14	43	D3891.contig2_10	513	1.3e-08
YadA_anchor	PF03895.15	60	D3891.contig2_10	513	2.7e-08
Fib_alpha	PF08702.10	143	D3891.contig2_10	513	0.011
DUF2800	PF10926.8	363	D3891.contig2_11	381	2.4e-131
PDDEXK_1	PF12705.7	255	D3891.contig2_11	381	1.1e-09
CRF-BP	PF05428.11	307	D3891.contig2_11	381	0.0024
HTH_17	PF12728.7	51	D3891.contig2_14	65	1.2e-09
MerR_1	PF13411.6	69	D3891.contig2_14	65	0.00094
HTH_26	PF13443.6	63	D3891.contig2_16	83	1.8e-07
HTH_31	PF13560.6	64	D3891.contig2_16	83	0.0048
HTH_3	PF01381.22	55	D3891.contig2_17	76	4e-08
HTH_19	PF12844.7	65	D3891.contig2_17	76	1.6e-07
HTH_31	PF13560.6	64	D3891.contig2_17	76	1.7e-07
HTH_25	PF13413.6	62	D3891.contig2_17	76	1.6e-05
HTH_23	PF13384.6	50	D3891.contig2_17	76	0.007
YdaS_antitoxin	PF15943.5	65	D3891.contig2_17	76	0.015
HTH_3	PF01381.22	55	D3891.contig2_18	234	3.5e-13
HTH_26	PF13443.6	63	D3891.contig2_18	234	2.1e-09
HTH_31	PF13560.6	64	D3891.contig2_18	234	1e-07
HTH_19	PF12844.7	65	D3891.contig2_18	234	1.6e-06
HTH_35	PF13693.6	75	D3891.contig2_18	234	3.4e-05
Glutaminase	PF04960.15	286	D3891.contig2_18	234	0.0084
Herpes_UL14	PF03580.14	146	D3891.contig2_19	116	0.058
PemK_toxin	PF02452.17	111	D3891.contig2_20	248	4.6e-09
Phage_integrase	PF00589.22	172	D3891.contig2_21	358	2e-30
Phage_int_SAM_3	PF14659.6	58	D3891.contig2_21	358	1.2e-09
Phage_int_SAM_5	PF13102.6	99	D3891.contig2_21	358	8.3e-06
pXO2-72	PF17443.2	62	D3891.contig2_22	71	9.5e-08
Amidase_3	PF01520.18	175	D3891.contig2_24	173	3.6e-34
UPF0114	PF03350.16	118	D3891.contig2_25	111	0.0096
Phage_holin_1	PF04531.13	82	D3891.contig2_25	111	0.025
Tropomyosin	PF00261.20	237	D3891.contig2_26	72	0.0013
TMF_TATA_bd	PF12325.8	115	D3891.contig2_26	72	0.0059
Tropomyosin_1	PF12718.7	143	D3891.contig2_26	72	0.0066
Collagen	PF01391.18	60	D3891.contig2_27	576	7.7e-13
Collagen	PF01391.18	60	D3891.contig2_27	576	7.7e-13
DUF3751	PF12571.8	150	D3891.contig2_31	299	4.1e-05
Tail_P2_I	PF09684.10	136	D3891.contig2_32	220	1.7e-28
Baseplate_J	PF04865.14	255	D3891.contig2_33	374	8.6e-60
GPW_gp25	PF04965.14	95	D3891.contig2_34	104	2e-05
Phage_P2_GpU	PF06995.11	120	D3891.contig2_35	159	5e-23
Phage_base_V	PF04717.12	112	D3891.contig2_36	155	2.7e-05
Phage_GPD	PF05954.11	304	D3891.contig2_37	387	1.3e-12
Phage_tail_X	PF05489.12	60	D3891.contig2_38	68	7.2e-10
Phage_tube	PF04985.14	166	D3891.contig2_41	178	9.3e-38
Phage_sheath_1	PF04984.14	168	D3891.contig2_42	480	0.0013
Minor_tail_Z	PF06763.11	190	D3891.contig2_45	178	0.00011
Gifsy-2	PF13856.6	99	D3891.contig2_46	118	8.1e-08
Phage_cap_E	PF03864.15	333	D3891.contig2_48	350	1e-48
HDPD	PF02924.14	116	D3891.contig2_49	113	0.00012
CLP_protease	PF00574.23	182	D3891.contig2_50	361	3.7e-28
SDH_sah	PF01972.16	286	D3891.contig2_50	361	4.8e-05
Phage_portal_2	PF05136.13	362	D3891.contig2_51	536	2.5e-98
Terminase_GpA	PF05876.12	558	D3891.contig2_53	1025	1.7e-133
Terminase_GpA	PF05876.12	558	D3891.contig2_53	1025	1.7e-133
LAGLIDADG_3	PF14528.6	83	D3891.contig2_53	1025	2.5e-05
Hom_end	PF05204.14	110	D3891.contig2_53	1025	0.00099
Phage_Nu1	PF07471.12	164	D3891.contig2_54	177	2.7e-05
YdaS_antitoxin	PF15943.5	65	D3891.contig2_54	177	0.0007
Sigma70_r4	PF04545.16	50	D3891.contig2_54	177	0.0017
DUF1441	PF07278.11	149	D3891.contig2_54	177	0.0019
MarR_2	PF12802.7	62	D3891.contig2_54	177	0.0063
HTH_24	PF13412.6	48	D3891.contig2_54	177	0.0089
LysM	PF01476.20	44	D3891.contig3_2	227	3.8e-13
DUF2577	PF10844.8	98	D3891.contig3_4	102	6.3e-26
DUF2634	PF10934.8	105	D3891.contig3_5	133	1.8e-29
