target	acc	tlen	query	qlen	evalue
Hydrolase	PF00702.26	210	D3590.contig1_1	185	1.4e-22
Hydrolase_3	PF08282.12	255	D3590.contig1_1	185	1.5e-05
MgtC	PF02308.16	121	D3590.contig1_2	199	1.9e-31
Na_Ca_ex	PF01699.24	151	D3590.contig1_3	423	1.6e-11
Na_Ca_ex	PF01699.24	151	D3590.contig1_3	423	1.6e-11
Ald_deCOase	PF11266.8	218	D3590.contig1_4	145	0.032
MukF_M	PF17192.4	161	D3590.contig1_4	145	0.047
PilZ	PF07238.14	103	D3590.contig1_5	95	2.7e-06
AbiEi_4	PF13338.6	49	D3590.contig1_7	234	0.0012
AbiEi_3_N	PF17194.4	93	D3590.contig1_7	234	0.012
AbiEi_1	PF09407.10	143	D3590.contig1_7	234	0.023
Hydrolase_3	PF08282.12	255	D3590.contig1_8	648	2.1e-06
Trehalose_PPase	PF02358.16	233	D3590.contig1_8	648	0.00023
DUF3158	PF11358.8	155	D3590.contig1_9	380	0.026
AAA_16	PF13191.6	170	D3590.contig1_10	635	0.0035
PfkB	PF00294.24	302	D3590.contig1_12	366	4.4e-12
HTH_3	PF01381.22	55	D3590.contig1_13	83	4.3e-07
HTH_31	PF13560.6	64	D3590.contig1_13	83	1.4e-06
HTH_19	PF12844.7	65	D3590.contig1_13	83	3.3e-06
HTH_37	PF13744.6	80	D3590.contig1_13	83	0.008
KorB	PF08535.10	89	D3590.contig1_13	83	0.01
Relaxase	PF03432.14	242	D3590.contig1_15	359	5.4e-09
MobC	PF05713.11	45	D3590.contig1_16	173	7.1e-09
ParBc	PF02195.18	90	D3590.contig1_17	333	6.5e-25
KorB	PF08535.10	89	D3590.contig1_17	333	1.1e-13
AAA_31	PF13614.6	177	D3590.contig1_18	255	3.7e-32
CbiA	PF01656.23	128	D3590.contig1_18	255	1.2e-19
MipZ	PF09140.11	262	D3590.contig1_18	255	4.5e-11
ParA	PF10609.9	246	D3590.contig1_18	255	7e-10
CBP_BcsQ	PF06564.12	234	D3590.contig1_18	255	8.9e-08
ArsA_ATPase	PF02374.15	305	D3590.contig1_18	255	4.7e-07
Fer4_NifH	PF00142.18	271	D3590.contig1_18	255	0.0021
AAA_25	PF13481.6	194	D3590.contig1_18	255	0.004
RES	PF08808.11	162	D3590.contig1_20	236	2.3e-22
DUF2384	PF09722.10	51	D3590.contig1_21	60	3.6e-13
RP-C_C	PF11800.8	206	D3590.contig1_23	411	1.8e-76
RP-C	PF03428.13	175	D3590.contig1_23	411	3.4e-73
MarR_2	PF12802.7	62	D3590.contig1_23	411	0.00029
HTH_20	PF12840.7	61	D3590.contig1_23	411	0.00042
HTH_5	PF01022.20	47	D3590.contig1_23	411	0.0011
RepB	PF07506.11	185	D3590.contig1_24	328	5.1e-27
ParBc	PF02195.18	90	D3590.contig1_24	328	2.8e-18
AAA_31	PF13614.6	177	D3590.contig1_25	408	2.6e-38
CbiA	PF01656.23	128	D3590.contig1_25	408	5.2e-22
MipZ	PF09140.11	262	D3590.contig1_25	408	3.6e-11
CBP_BcsQ	PF06564.12	234	D3590.contig1_25	408	7.5e-10
ArsA_ATPase	PF02374.15	305	D3590.contig1_25	408	1.1e-08
ParA	PF10609.9	246	D3590.contig1_25	408	9.1e-07
MerR	PF00376.23	38	D3590.contig1_25	408	0.00038
MerR_1	PF13411.6	69	D3590.contig1_25	408	0.00042
Phage_integrase	PF00589.22	172	D3590.contig1_27	346	1.9e-06
PIN	PF01850.21	122	D3590.contig1_29	146	1.5e-14
PIN_3	PF13470.6	116	D3590.contig1_29	146	0.012
PhdYeFM_antitox	PF02604.19	75	D3590.contig1_30	93	2.6e-14
Phage_integrase	PF00589.22	172	D3590.contig1_32	398	1.2e-13
Phage_int_SAM_1	PF02899.17	84	D3590.contig1_32	398	0.0016
DUF1403	PF07183.11	313	D3590.contig1_33	314	9.4e-80
SMC_ScpB	PF04079.16	160	D3590.contig1_34	235	7.7e-33
TniQ	PF06527.11	137	D3590.contig1_36	286	1.3e-14
TniB	PF05621.11	189	D3590.contig1_37	292	5.5e-55
AAA_22	PF13401.6	137	D3590.contig1_37	292	2e-10
AAA	PF00004.29	132	D3590.contig1_37	292	2.8e-05
ATPase	PF06745.13	231	D3590.contig1_37	292	0.0012
AAA_lid_3	PF17862.1	45	D3590.contig1_37	292	0.0036
rve	PF00665.26	119	D3590.contig1_38	549	1.2e-17
Mu-transpos_C	PF09299.11	61	D3590.contig1_38	549	6.7e-14
HTH_28	PF13518.6	52	D3590.contig1_38	549	0.00012
HTH_29	PF13551.6	63	D3590.contig1_38	549	0.0004
HTH_23	PF13384.6	50	D3590.contig1_38	549	0.0095
DUF1612	PF07756.12	127	D3590.contig1_39	381	3.9e-48
HTH_13	PF11972.8	54	D3590.contig1_39	381	2.2e-27
Fic_N	PF13784.6	82	D3590.contig1_39	381	0.011
