target	acc	tlen	query	qlen	evalue
Xrn1_D3	PF18194.1	71	D3941.contig1_2	55	0.056
LPD16	PF18830.1	82	D3941.contig1_3	362	0.028
DUF4495	PF14906.6	318	D3941.contig1_5	150	0.036
ParBc	PF02195.18	90	D3941.contig1_10	296	0.00049
Peptidase_M19	PF01244.21	319	D3941.contig1_13	201	0.0018
DUF4007	PF13182.6	287	D3941.contig1_13	201	0.013
HEPN_Toprim_N	PF18871.1	221	D3941.contig1_13	201	0.028
Terminase_3C	PF17288.2	155	D3941.contig1_14	394	2.9e-16
Terminase_6	PF03237.15	215	D3941.contig1_14	394	7.5e-11
Terminase_3	PF04466.13	201	D3941.contig1_14	394	4.6e-08
Hormone_1	PF00103.20	215	D3941.contig1_20	1036	0.04
CLP_protease	PF00574.23	182	D3941.contig1_21	422	6.9e-27
DUF357	PF04010.13	73	D3941.contig1_26	187	0.02
SNAD2	PF18745.1	201	D3941.contig1_27	229	0.048
IFNGR1	PF07140.11	133	D3941.contig1_31	327	0.0063
DUF3672	PF12421.8	133	D3941.contig1_31	327	0.017
DUF1566	PF07603.11	115	D3941.contig1_32	259	2.5e-05
23S_rRNA_IVP	PF05635.11	106	D3941.contig1_33	116	3e-07
RVT_1	PF00078.27	222	D3941.contig1_34	423	1.5e-14
RVT_1	PF00078.27	222	D3941.contig1_34	423	1.5e-14
Phage_holin_4_1	PF05105.12	114	D3941.contig1_35	152	0.0034
Glyco_hydro_19	PF00182.19	232	D3941.contig1_36	168	0.00013
ETRAMP	PF09716.10	83	D3941.contig1_37	188	0.022
LPD11	PF18824.1	69	D3941.contig1_40	163	1.1e-17
DUF3846	PF12957.7	91	D3941.contig1_42	92	1.7e-09
Phage_int_SAM_5	PF13102.6	99	D3941.contig1_44	388	6.7e-13
Arm-DNA-bind_5	PF17293.2	86	D3941.contig1_44	388	1.6e-08
DIT1_PvcA	PF05141.12	277	D3941.contig1_44	388	0.0013
Phage_int_SAM_1	PF02899.17	84	D3941.contig1_44	388	0.0018
Phage_int_SAM_4	PF13495.6	85	D3941.contig1_44	388	0.002
HTH_35	PF13693.6	75	D3941.contig1_51	119	0.0019
HTH_AraC	PF00165.23	42	D3941.contig1_51	119	0.0045
HTH_3	PF01381.22	55	D3941.contig1_51	119	0.0083
GF_recep_IV	PF14843.6	132	D3941.contig1_55	105	0.00062
YqaJ	PF09588.10	148	D3941.contig1_58	291	1.2e-17
DnaB_2	PF07261.11	74	D3941.contig2_1	203	1.8e-13
IstB_IS21	PF01695.17	178	D3941.contig2_2	261	2.2e-13
AAA	PF00004.29	132	D3941.contig2_2	261	1.6e-08
AAA_16	PF13191.6	170	D3941.contig2_2	261	2.7e-06
DUF815	PF05673.13	250	D3941.contig2_2	261	0.00019
AAA_5	PF07728.14	138	D3941.contig2_2	261	0.00022
AAA_25	PF13481.6	194	D3941.contig2_2	261	0.00051
ATPase_2	PF01637.18	233	D3941.contig2_2	261	0.00082
AAA_7	PF12775.7	181	D3941.contig2_2	261	0.0017
Sigma54_activat	PF00158.26	168	D3941.contig2_2	261	0.0024
ATPase	PF06745.13	231	D3941.contig2_2	261	0.003
DUF1064	PF06356.11	117	D3941.contig2_5	128	4e-24
N6_N4_Mtase	PF01555.18	231	D3941.contig2_7	272	9.1e-19
DUF1642	PF07852.11	138	D3941.contig2_8	177	2e-11
HNH_3	PF13392.6	46	D3941.contig2_9	162	5.6e-09
Endotoxin_C2	PF18449.1	63	D3941.contig2_10	59	0.035
DUF1642	PF07852.11	138	D3941.contig2_12	105	0.00025
TTc_toxin_rep	PF18807.1	45	D3941.contig2_14	80	0.00053
YopX	PF09643.10	131	D3941.contig2_15	143	2.8e-23
HTH_3	PF01381.22	55	D3941.contig2_17	73	5.2e-07
HTH_26	PF13443.6	63	D3941.contig2_17	73	0.00081
DUF1492	PF07374.11	100	D3941.contig2_18	148	0.033
MethyltransfD12	PF02086.15	260	D3941.contig2_19	298	9.8e-19
Met_10	PF02475.16	199	D3941.contig2_19	298	0.0085
GcrA	PF07750.11	162	D3941.contig2_20	383	8.1e-07
Metallophos	PF00149.28	204	D3941.contig2_20	383	0.0005
NUMOD4	PF07463.11	49	D3941.contig2_21	177	9.5e-15
HNH_3	PF13392.6	46	D3941.contig2_21	177	2.9e-12
Glutaredoxin	PF00462.24	60	D3941.contig2_22	108	0.00058
Thioredoxin_3	PF13192.6	76	D3941.contig2_22	108	0.05
Terminase_2	PF03592.16	140	D3941.contig2_23	178	9e-33
Terminase_3	PF04466.13	201	D3941.contig2_24	452	4.2e-41
Terminase_3C	PF17288.2	155	D3941.contig2_24	452	4.6e-25
Phage_prot_Gp6	PF05133.14	420	D3941.contig2_25	476	5.8e-115
Phage_Mu_F	PF04233.14	112	D3941.contig2_26	329	3.2e-06
Syntaxin	PF00804.25	200	D3941.contig2_26	329	0.0067
DUF3196	PF11428.8	285	D3941.contig2_26	329	0.015
CRS1_YhbY	PF01985.21	84	D3941.contig2_27	76	0.029
SprT-like	PF10263.9	113	D3941.contig2_28	108	0.0099
DUF4344	PF14247.6	220	D3941.contig2_28	108	0.011
DUF4355	PF14265.6	125	D3941.contig2_30	214	7e-28
DUF3731	PF12531.8	248	D3941.contig2_30	214	0.013
GAS	PF13851.6	200	D3941.contig2_30	214	0.017
HDPD	PF02924.14	116	D3941.contig2_31	105	0.045
Phage_cap_E	PF03864.15	333	D3941.contig2_32	349	6.8e-61
Phage_connect_1	PF05135.13	99	D3941.contig2_34	125	3.8e-23
Peptidase_M30	PF10460.9	364	D3941.contig2_35	101	0.062
HK97-gp10_like	PF04883.12	81	D3941.contig2_36	122	0.0088
DUF3168	PF11367.8	117	D3941.contig2_37	135	1.3e-05
Phage_tail_2	PF06199.11	135	D3941.contig2_38	197	1.7e-29
Phage_TAC_12	PF12363.8	111	D3941.contig2_39	111	1.2e-34
DUF5055	PF16478.5	105	D3941.contig2_39	111	0.046
Sipho_tail	PF05709.11	255	D3941.contig2_42	662	6.1e-63
Prophage_tail	PF06605.11	316	D3941.contig2_43	849	1.3e-24
Collagen	PF01391.18	60	D3941.contig2_43	849	8.4e-05
Yuri_gagarin	PF15934.5	234	D3941.contig2_46	78	0.00098
ZapB	PF06005.12	71	D3941.contig2_46	78	0.0057
DivIVA	PF05103.13	131	D3941.contig2_46	78	0.0071
Phage_holin_5_2	PF16079.5	75	D3941.contig2_47	91	1.3e-06
Caps_synth_CapC	PF14102.6	119	D3941.contig2_47	91	0.0028
Amidase_2	PF01510.25	126	D3941.contig2_48	351	9.9e-13
Phage_integrase	PF00589.22	172	D3941.contig2_49	395	2e-28
Phage_int_SAM_3	PF14659.6	58	D3941.contig2_49	395	2.1e-10
Arm-DNA-bind_4	PF14657.6	46	D3941.contig2_49	395	2.3e-08
Phage_int_SAM_5	PF13102.6	99	D3941.contig2_49	395	2.4e-05
DUF3862	PF12978.7	159	D3941.contig2_50	234	1.9e-31
FtsH_ext	PF06480.15	109	D3941.contig2_50	234	0.0041
Peptidase_S24	PF00717.23	70	D3941.contig2_52	228	4.3e-10
HTH_3	PF01381.22	55	D3941.contig2_52	228	6.3e-05
HTH_31	PF13560.6	64	D3941.contig2_52	228	0.00088
HTH_19	PF12844.7	65	D3941.contig2_53	82	5.3e-13
HTH_3	PF01381.22	55	D3941.contig2_53	82	3.9e-09
HTH_31	PF13560.6	64	D3941.contig2_53	82	3.1e-08
HTH_26	PF13443.6	63	D3941.contig2_53	82	0.00013
Sigma70_r4	PF04545.16	50	D3941.contig2_53	82	0.0039
Cadherin_C	PF01049.17	144	D3941.contig2_55	183	0.021
HTH_17	PF12728.7	51	D3941.contig2_56	77	0.0046
HTH_23	PF13384.6	50	D3941.contig2_56	77	0.0094
GH101_N	PF17995.1	180	D3941.contig2_57	73	0.068
Yqai	PF09466.10	66	D3941.contig2_58	57	0.064
RecT	PF03837.14	199	D3941.contig2_59	292	8.1e-42
DUF3799	PF12684.7	234	D3941.contig2_60	234	6.6e-80
PDDEXK_1	PF12705.7	255	D3941.contig2_60	234	9.6e-09
YyzF	PF14116.6	48	D3941.contig2_60	234	0.0086
HTH_36	PF13730.6	55	D3941.contig2_61	128	0.00091
Phage_holin_Dp1	PF16938.5	63	D3941.contig3_2	69	4.1e-28
MtN3_slv	PF03083.16	87	D3941.contig3_2	69	0.012
XhlA	PF10779.9	67	D3941.contig3_3	85	3.9e-25
CCDC-167	PF15188.6	84	D3941.contig3_3	85	0.014
BppU_IgG	PF18667.1	97	D3941.contig3_5	345	1.2e-19
SF-assemblin	PF06705.11	247	D3941.contig3_5	345	0.015
Sipho_Gp37	PF14594.6	351	D3941.contig3_6	362	1.3e-82
TRA-1_regulated	PF02343.16	130	D3941.contig3_6	362	0.0085
Sipho_tail	PF05709.11	255	D3941.contig3_7	292	1.7e-41
Baculo_PEP_C	PF04513.12	140	D3941.contig3_8	1050	8.7e-20
Baculo_PEP_C	PF04513.12	140	D3941.contig3_8	1050	8.7e-20
Prominin	PF05478.11	800	D3941.contig3_8	1050	2.8e-08
ApoLp-III	PF07464.11	146	D3941.contig3_8	1050	3.8e-08
Exo70	PF03081.15	376	D3941.contig3_8	1050	8.9e-07
aGPT-Pplase3	PF18746.1	275	D3941.contig3_9	75	0.019
Ku	PF02735.16	204	D3941.contig3_10	147	0.025
HK97-gp10_like	PF04883.12	81	D3941.contig3_13	144	9e-11
Phage_H_T_join	PF05521.11	96	D3941.contig3_14	113	4.9e-06
Big_2	PF02368.18	79	D3941.contig3_16	51	0.029
Phage_GP20	PF06810.11	149	D3941.contig3_18	191	4.2e-15
TelA	PF05816.11	331	D3941.contig3_18	191	0.0026
GAS	PF13851.6	200	D3941.contig3_18	191	0.0032
ADPrib_exo_Tox	PF03496.14	197	D3941.contig3_21	432	1.5e-22
Phage_Mu_F	PF04233.14	112	D3941.contig3_21	432	2.7e-18
ART	PF01129.18	222	D3941.contig3_21	432	0.00068
Phage_prot_Gp6	PF05133.14	420	D3941.contig3_22	511	5.2e-86
Terminase_6	PF03237.15	215	D3941.contig3_25	419	0.00017
HTH_23	PF13384.6	50	D3941.contig3_26	150	4.7e-06
HTH_29	PF13551.6	63	D3941.contig3_26	150	0.0011
HTH_Tnp_1	PF01527.20	75	D3941.contig3_26	150	0.0012
GP3_package	PF16677.5	113	D3941.contig3_26	150	0.006
Sigma70_r4	PF04545.16	50	D3941.contig3_27	157	2.7e-05
Sigma70_r4_2	PF08281.12	54	D3941.contig3_27	157	0.0004
SNF2_N	PF00176.23	350	D3941.contig3_29	458	2.9e-22
ResIII	PF04851.15	171	D3941.contig3_29	458	1.1e-05
DEAD	PF00270.29	176	D3941.contig3_29	458	0.0021
Helicase_C	PF00271.31	111	D3941.contig3_29	458	0.0022
VRR_NUC	PF08774.11	108	D3941.contig3_30	133	0.00014
VirE	PF05272.11	198	D3941.contig3_31	811	2.8e-74
N6_N4_Mtase	PF01555.18	231	D3941.contig3_32	231	8.3e-32
DNA_pol_A	PF00476.20	376	D3941.contig3_33	654	1.4e-22
RNase_H_2	PF13482.6	166	D3941.contig3_33	654	0.0013
DNA_pol_A_exo1	PF01612.20	176	D3941.contig3_33	654	0.0042
UBN_AB	PF14075.6	213	D3941.contig3_34	183	0.024
DUF2815	PF10991.8	173	D3941.contig3_36	192	5e-61
MSV199	PF10553.9	132	D3941.contig3_37	110	0.0096
DUF2164	PF09932.9	74	D3941.contig3_37	110	0.037
DUF2800	PF10926.8	363	D3941.contig3_39	391	7.8e-136
PDDEXK_1	PF12705.7	255	D3941.contig3_39	391	7.7e-08
Prismane	PF03063.20	511	D3941.contig3_40	160	0.0049
DUF1642	PF07852.11	138	D3941.contig3_42	227	3.3e-18
HBM	PF16591.5	254	D3941.contig3_43	65	0.0033
APG17	PF04108.12	396	D3941.contig3_43	65	0.035
PrgI	PF12666.7	90	D3941.contig3_44	58	0.062
NuDC	PF16273.5	66	D3941.contig3_46	65	0.0037
DUF1140	PF06600.11	99	D3941.contig3_48	118	1.2e-44
Med9	PF07544.13	80	D3941.contig3_48	118	0.0073
