target	acc	tlen	query	qlen	evalue
WD40_alt	PF14077.6	48	D3401.contig1_2	714	0.0049
MafB19-deam	PF14437.6	138	D3401.contig1_5	156	0.023
Lectin_leg-like	PF03388.13	230	D3401.contig1_7	112	0.063
DUF5309	PF17236.2	280	D3401.contig1_8	399	1.3e-34
DUF5309	PF17236.2	280	D3401.contig1_8	399	1.3e-34
TetR_C_31	PF17940.1	107	D3401.contig1_10	91	0.001
T3SSipB	PF16535.5	155	D3401.contig1_11	747	0.0044
DUF4159	PF13709.6	205	D3401.contig1_12	509	0.025
HTH_23	PF13384.6	50	D3401.contig1_13	184	0.0021
Terminase_5	PF06056.12	58	D3401.contig1_14	81	1.2e-05
HTH_23	PF13384.6	50	D3401.contig1_14	81	0.00017
HTH_Tnp_1	PF01527.20	75	D3401.contig1_14	81	0.0017
HTH_Tnp_1_2	PF13022.6	123	D3401.contig1_14	81	0.0019
DUF1828	PF08861.10	91	D3401.contig1_16	172	0.0071
DUF2704	PF10866.8	167	D3401.contig1_17	127	0.038
dCMP_cyt_deam_1	PF00383.23	101	D3401.contig1_18	145	6.7e-22
MafB19-deam	PF14437.6	138	D3401.contig1_18	145	2.5e-08
TFIIS_M	PF07500.14	112	D3401.contig1_19	66	0.011
YopX	PF09643.10	131	D3401.contig1_23	151	3.2e-12
YhzD	PF14120.6	61	D3401.contig1_24	54	0.081
G-gamma	PF00631.22	68	D3401.contig1_29	130	0.033
Filament	PF00038.21	312	D3401.contig1_30	131	0.0025
NPV_P10	PF05531.12	75	D3401.contig1_31	111	0.096
DNA_methylase	PF00145.17	335	D3401.contig1_34	303	5.1e-53
DNA_methylase	PF00145.17	335	D3401.contig1_34	303	5.1e-53
Ribosomal_S15	PF00312.22	81	D3401.contig1_35	174	0.025
DUF2188	PF09954.9	62	D3401.contig1_37	122	0.0053
CobU	PF02283.16	169	D3401.contig1_39	82	0.11
RusA	PF05866.11	124	D3401.contig1_40	151	3.2e-09
dUTPase	PF00692.19	129	D3401.contig1_43	148	8.3e-17
SSB	PF00436.25	104	D3401.contig1_44	129	7.1e-23
tRNA_anti-codon	PF01336.25	76	D3401.contig1_44	129	0.0005
tRNA_anti_2	PF13742.6	95	D3401.contig1_44	129	0.00063
Inhibitor_G39P	PF11417.8	70	D3401.contig1_46	189	0.011
HNH	PF01844.23	47	D3401.contig1_48	271	2.5e-14
HNH_5	PF14279.6	56	D3401.contig1_48	271	3.1e-14
HNH_4	PF13395.6	55	D3401.contig1_48	271	2.5e-08
MnmE_helical	PF12631.7	206	D3401.contig1_48	271	0.0056
HNH	PF01844.23	47	D3401.contig1_49	87	8.4e-07
HNH_5	PF14279.6	56	D3401.contig1_49	87	0.013
NinB	PF05772.12	131	D3401.contig1_50	181	0.00017
ERF	PF04404.12	153	D3401.contig1_51	226	1.6e-41
DUF1351	PF07083.11	210	D3401.contig1_52	354	1.5e-21
LysM	PF01476.20	44	D3401.contig1_54	89	2.6e-07
HTH_17	PF12728.7	51	D3401.contig1_55	101	0.00052
DUF3853	PF12964.7	96	D3401.contig1_55	101	0.00082
ANT	PF03374.14	108	D3401.contig1_56	254	1.6e-30
Bro-N	PF02498.17	95	D3401.contig1_56	254	2.2e-28
HTH_3	PF01381.22	55	D3401.contig1_57	65	1.2e-16
HTH_19	PF12844.7	65	D3401.contig1_57	65	6.2e-10
HTH_31	PF13560.6	64	D3401.contig1_57	65	3e-08
MqsA_antitoxin	PF15731.5	131	D3401.contig1_57	65	0.00011
HTH_37	PF13744.6	80	D3401.contig1_57	65	0.00029
HTH_26	PF13443.6	63	D3401.contig1_57	65	0.00059
Sigma70_r4	PF04545.16	50	D3401.contig1_57	65	0.00078
HTH_24	PF13412.6	48	D3401.contig1_57	65	0.0017
HTH_19	PF12844.7	65	D3401.contig1_58	131	4.7e-15
HTH_3	PF01381.22	55	D3401.contig1_58	131	1.7e-13
HTH_31	PF13560.6	64	D3401.contig1_58	131	1.8e-11
Phage_CI_repr	PF07022.13	65	D3401.contig1_58	131	0.00063
HTH_26	PF13443.6	63	D3401.contig1_58	131	0.0027
Peptidase_M78	PF06114.13	123	D3401.contig1_59	147	2e-11
Reprolysin_5	PF13688.6	196	D3401.contig1_59	147	0.0061
Peptidase_M48	PF01435.18	196	D3401.contig1_59	147	0.017
DUF3953	PF13129.6	41	D3401.contig1_60	58	0.0059
Phage_integrase	PF00589.22	172	D3401.contig1_61	359	1.7e-19
Arm-DNA-bind_4	PF14657.6	46	D3401.contig1_61	359	3e-05
Phage_int_SAM_5	PF13102.6	99	D3401.contig1_61	359	0.0004
Phage_int_SAM_3	PF14659.6	58	D3401.contig1_61	359	0.00083
Phage_int_SAM_1	PF02899.17	84	D3401.contig1_61	359	0.0026
Y1_Tnp	PF01797.16	121	D3401.contig1_62	155	1.1e-38
SLT	PF01464.20	117	D3401.contig1_63	4045	1.1e-12
MuF_C	PF18819.1	103	D3401.contig1_63	4045	1.8e-12
Helicase_C_4	PF13871.6	272	D3401.contig1_63	4045	9.9e-09
Helicase_C	PF00271.31	111	D3401.contig1_63	4045	7.5e-08
ResIII	PF04851.15	171	D3401.contig1_63	4045	1.6e-07
MTS	PF05175.14	169	D3401.contig1_63	4045	1.3e-05
CdiI_2	PF18593.1	91	D3401.contig1_64	761	0.048
Hom_end_hint	PF05203.16	228	D3401.contig1_65	372	2e-06
Hint	PF01079.20	214	D3401.contig1_65	372	1.8e-05
Vint	PF14623.6	167	D3401.contig1_65	372	0.00028
Intein_splicing	PF14890.6	134	D3401.contig1_65	372	0.0003
DUF745	PF05335.13	183	D3401.contig1_68	139	5.2e-06
DUF3450	PF11932.8	241	D3401.contig1_68	139	2.2e-05
SesA	PF17107.5	122	D3401.contig1_68	139	8.4e-05
HemX	PF04375.14	338	D3401.contig1_68	139	0.00059
TPR_21	PF09976.9	193	D3401.contig1_68	139	0.0006
Glyco_hydro_25	PF01183.20	178	D3401.contig1_69	210	1.3e-13
EMP70	PF02990.16	519	D3401.contig1_70	109	0.0021
Phage_holin_3_6	PF07332.11	113	D3401.contig1_70	109	0.016
Phage_integrase	PF00589.22	172	D3401.contig1_72	309	6.7e-19
Phage_int_SAM_3	PF14659.6	58	D3401.contig1_72	309	0.01
Phage_GPD	PF05954.11	304	D3401.contig2_1	231	7.7e-08
Phage_sheath_1	PF04984.14	168	D3401.contig2_2	394	1.9e-26
Phage_sheath_1C	PF17482.2	104	D3401.contig2_2	394	9.4e-08
Phage_tube	PF04985.14	166	D3401.contig2_3	172	5.6e-50
Phage_TAC_7	PF10109.9	83	D3401.contig2_4	100	0.004
PhageMin_Tail	PF10145.9	198	D3401.contig2_5	977	1e-45
Phage_P2_GpU	PF06995.11	120	D3401.contig2_6	163	1.5e-38
