target	acc	tlen	query	qlen	evalue
CotJA	PF11007.8	35	D4281.contig1_1	86	9.2e-18
CotJB	PF12652.7	76	D4281.contig1_2	90	6.6e-30
Mn_catalase	PF05067.12	284	D4281.contig1_3	206	2e-45
Rubrerythrin	PF02915.17	137	D4281.contig1_3	206	0.00033
Metallophos	PF00149.28	204	D4281.contig1_4	413	7.4e-13
Metallophos_2	PF12850.7	165	D4281.contig1_4	413	9.4e-08
Peptidase_S11	PF00768.20	241	D4281.contig1_8	526	6e-56
CW_binding_1	PF01473.20	19	D4281.contig1_8	526	1e-16
CW_binding_1	PF01473.20	19	D4281.contig1_8	526	1e-16
CW_binding_1	PF01473.20	19	D4281.contig1_8	526	1e-16
Beta-lactamase2	PF13354.6	202	D4281.contig1_8	526	3.1e-11
Peptidase_S13	PF02113.15	444	D4281.contig1_8	526	1.1e-06
NUDIX	PF00293.28	131	D4281.contig1_9	345	6.2e-34
NUDIX	PF00293.28	131	D4281.contig1_9	345	6.2e-34
IMPDH	PF00478.25	345	D4281.contig1_10	485	6e-167
CBS	PF00571.28	57	D4281.contig1_10	485	3.8e-16
CBS	PF00571.28	57	D4281.contig1_10	485	3.8e-16
NMO	PF03060.15	331	D4281.contig1_10	485	1.3e-12
NMO	PF03060.15	331	D4281.contig1_10	485	1.3e-12
FMN_dh	PF01070.18	348	D4281.contig1_10	485	0.00036
B12-binding	PF02310.19	121	D4281.contig1_10	485	0.00054
DHO_dh	PF01180.21	295	D4281.contig1_10	485	0.011
Fe-ADH	PF00465.19	364	D4281.contig1_11	369	3.2e-51
Fe-ADH_2	PF13685.6	250	D4281.contig1_11	369	2.9e-20
ABC_tran	PF00005.27	137	D4281.contig1_12	237	3e-31
AAA_21	PF13304.6	303	D4281.contig1_12	237	1e-09
AAA_21	PF13304.6	303	D4281.contig1_12	237	1e-09
AAA_29	PF13555.6	61	D4281.contig1_12	237	4.4e-05
SMC_N	PF02463.19	220	D4281.contig1_12	237	0.00074
ABC_tran	PF00005.27	137	D4281.contig1_13	275	1.5e-26
BCA_ABC_TP_C	PF12399.8	23	D4281.contig1_13	275	3.2e-09
AAA_21	PF13304.6	303	D4281.contig1_13	275	2.6e-07
AAA_27	PF13514.6	207	D4281.contig1_13	275	0.0018
RsgA_GTPase	PF03193.16	167	D4281.contig1_13	275	0.0048
AAA_23	PF13476.6	200	D4281.contig1_13	275	0.005
BPD_transp_2	PF02653.16	268	D4281.contig1_14	334	2.4e-43
FtsK_4TM	PF13491.6	171	D4281.contig1_14	334	0.0024
BPD_transp_2	PF02653.16	268	D4281.contig1_15	289	5.4e-31
Peripla_BP_6	PF13458.6	342	D4281.contig1_16	415	5.9e-64
Peripla_BP_5	PF13433.6	364	D4281.contig1_16	415	1.6e-20
Peripla_BP_5	PF13433.6	364	D4281.contig1_16	415	1.6e-20
ANF_receptor	PF01094.28	354	D4281.contig1_16	415	3e-20
