target	acc	tlen	query	qlen	evalue
TonB_dep_Rec	PF00593.24	470	D3851.contig1_2	1163	1.6e-24
CarbopepD_reg_2	PF13715.6	88	D3851.contig1_2	1163	3.5e-14
Plug	PF07715.15	108	D3851.contig1_2	1163	4.6e-13
CarboxypepD_reg	PF13620.6	82	D3851.contig1_2	1163	9.3e-05
SusD_RagB	PF07980.11	298	D3851.contig1_3	623	1.6e-28
SusD_RagB	PF07980.11	298	D3851.contig1_3	623	1.6e-28
SusD-like_3	PF14322.6	190	D3851.contig1_3	623	9.2e-11
SusD-like_2	PF12771.7	414	D3851.contig1_3	623	0.00076
DUF1343	PF07075.11	353	D3851.contig1_4	389	1.7e-121
SSF	PF00474.17	406	D3851.contig1_5	485	2.1e-24
Amidase_3	PF01520.18	175	D3851.contig1_6	1030	0.00092
PQQ_2	PF13360.6	237	D3851.contig1_7	627	2e-49
PQQ_2	PF13360.6	237	D3851.contig1_7	627	2e-49
PQQ_2	PF13360.6	237	D3851.contig1_7	627	2e-49
PQQ_2	PF13360.6	237	D3851.contig1_7	627	2e-49
PQQ_3	PF13570.6	40	D3851.contig1_7	627	3.9e-42
PQQ_3	PF13570.6	40	D3851.contig1_7	627	3.9e-42
PQQ_3	PF13570.6	40	D3851.contig1_7	627	3.9e-42
PQQ_3	PF13570.6	40	D3851.contig1_7	627	3.9e-42
PQQ_3	PF13570.6	40	D3851.contig1_7	627	3.9e-42
PQQ	PF01011.21	38	D3851.contig1_7	627	9e-34
PQQ	PF01011.21	38	D3851.contig1_7	627	9e-34
PQQ	PF01011.21	38	D3851.contig1_7	627	9e-34
PQQ	PF01011.21	38	D3851.contig1_7	627	9e-34
PQQ	PF01011.21	38	D3851.contig1_7	627	9e-34
Metallophos	PF00149.28	204	D3851.contig1_7	627	4.9e-16
Metallophos_2	PF12850.7	165	D3851.contig1_7	627	4.1e-06
Glycos_transf_2	PF00535.26	170	D3851.contig1_8	489	2.2e-21
Glyco_tranf_2_3	PF13641.6	230	D3851.contig1_8	489	6.4e-10
Glyco_tranf_2_2	PF10111.9	276	D3851.contig1_8	489	1.1e-06
Glyco_tranf_2_4	PF13704.6	96	D3851.contig1_8	489	0.0068
DUF4922	PF16269.5	193	D3851.contig1_9	311	4.3e-76
SpoIID	PF08486.10	94	D3851.contig1_10	460	5.8e-32
MFS_1	PF07690.16	353	D3851.contig1_11	441	1e-13
MFS_1	PF07690.16	353	D3851.contig1_11	441	1e-13
DUF1343	PF07075.11	353	D3851.contig1_12	413	4.6e-126
FAD-oxidase_C	PF02913.19	250	D3851.contig1_13	988	5.6e-43
FAD_binding_4	PF01565.23	139	D3851.contig1_13	988	4.7e-31
Fer4_17	PF13534.6	61	D3851.contig1_13	988	2.5e-08
Fer4_8	PF13183.6	65	D3851.contig1_13	988	2.3e-05
Fer4_7	PF12838.7	52	D3851.contig1_13	988	9.1e-05
DUF1624	PF07786.12	223	D3851.contig1_14	397	1.2e-09
DUF5009	PF16401.5	260	D3851.contig1_14	397	1e-05
GWT1	PF06423.12	149	D3851.contig1_14	397	0.007
BcrAD_BadFG	PF01869.20	267	D3851.contig1_15	280	2.5e-08
SIS	PF01380.22	131	D3851.contig1_16	272	8.7e-13
SIS_2	PF13580.6	138	D3851.contig1_16	272	5.5e-07
Ribosomal_S8e	PF01201.22	137	D3851.contig1_16	272	0.0098
Beta-lactamase	PF00144.24	330	D3851.contig1_18	610	1.5e-63
Lipase_GDSL_2	PF13472.6	179	D3851.contig1_18	610	4.9e-18
Lipase_GDSL	PF00657.22	200	D3851.contig1_18	610	2.8e-07
Lipase_GDSL_3	PF14606.6	178	D3851.contig1_18	610	4.3e-05
FKBP_C	PF00254.28	94	D3851.contig1_19	224	2.2e-12
HGTP_anticodon	PF03129.20	94	D3851.contig1_20	514	7.1e-20
tRNA-synt_2b	PF00587.25	179	D3851.contig1_20	514	3.9e-11
HU-HIG	PF18291.1	125	D3851.contig1_21	157	1.4e-19
Bac_DNA_binding	PF00216.21	90	D3851.contig1_21	157	4.3e-05
HU-CCDC81_euk_1	PF14908.6	94	D3851.contig1_21	157	6.6e-05
