target	acc	tlen	query	qlen	evalue
YcaO	PF02624.16	323	D3890.contig1_1	303	3.4e-22
ABC_tran	PF00005.27	137	D3890.contig1_2	573	1.6e-17
ABC_membrane	PF00664.23	274	D3890.contig1_2	573	4.6e-11
AAA_29	PF13555.6	61	D3890.contig1_2	573	0.00014
AAA_23	PF13476.6	200	D3890.contig1_2	573	0.00049
RsgA_GTPase	PF03193.16	167	D3890.contig1_2	573	0.0011
AAA_16	PF13191.6	170	D3890.contig1_2	573	0.0026
AAA_3	PF07726.11	131	D3890.contig1_4	320	6.1e-64
AAA_lid_2	PF17863.1	73	D3890.contig1_4	320	5.8e-21
AAA_5	PF07728.14	138	D3890.contig1_4	320	2.9e-11
MCM	PF00493.23	224	D3890.contig1_4	320	5.6e-06
Sigma54_activat	PF00158.26	168	D3890.contig1_4	320	0.00067
DUF58	PF01882.18	86	D3890.contig1_5	311	8.4e-20
VWA_2	PF13519.6	107	D3890.contig1_5	311	0.0011
DUF4381	PF14316.6	146	D3890.contig1_6	165	3.3e-42
VWA	PF00092.28	175	D3890.contig1_7	363	9e-30
VWA_2	PF13519.6	107	D3890.contig1_7	363	2.2e-18
DUF1194	PF06707.11	206	D3890.contig1_7	363	2.3e-08
TPR_2	PF07719.17	34	D3890.contig1_8	581	9.1e-12
TPR_1	PF00515.28	34	D3890.contig1_8	581	1e-10
VWA_2	PF13519.6	107	D3890.contig1_8	581	1.8e-08
TPR_16	PF13432.6	68	D3890.contig1_8	581	1e-06
TPR_8	PF13181.6	34	D3890.contig1_8	581	5e-06
TPR_11	PF13414.6	42	D3890.contig1_8	581	0.00021
TPR_9	PF13371.6	73	D3890.contig1_8	581	0.0024
TPR_14	PF13428.6	44	D3890.contig1_8	581	0.003
BatD	PF13584.6	480	D3890.contig1_9	547	5.5e-107
DUF2160	PF09928.9	88	D3890.contig1_11	91	1.2e-37
BPD_transp_1	PF00528.22	185	D3890.contig1_12	267	1.9e-11
BPD_transp_1	PF00528.22	185	D3890.contig1_13	289	8.9e-15
ABC_tran	PF00005.27	137	D3890.contig1_14	366	1.8e-21
OB_MalK	PF17912.1	53	D3890.contig1_14	366	5.2e-09
TOBE_2	PF08402.10	76	D3890.contig1_14	366	5.2e-07
CysA_C_terminal	PF17850.1	43	D3890.contig1_14	366	1.4e-05
AAA_29	PF13555.6	61	D3890.contig1_14	366	4.9e-05
RsgA_GTPase	PF03193.16	167	D3890.contig1_14	366	0.0003
AAA_21	PF13304.6	303	D3890.contig1_14	366	0.00099
G-alpha	PF00503.20	354	D3890.contig1_14	366	0.0049
Adeno_IVa2	PF02456.15	370	D3890.contig1_14	366	0.0057
AAA_16	PF13191.6	170	D3890.contig1_14	366	0.0061
ABC_tran	PF00005.27	137	D3890.contig1_15	365	4.5e-25
TOBE_2	PF08402.10	76	D3890.contig1_15	365	0.00069
OB_MalK	PF17912.1	53	D3890.contig1_15	365	0.0048
Sigma54_activat	PF00158.26	168	D3890.contig1_16	609	2.4e-64
Sigma54_activ_2	PF14532.6	138	D3890.contig1_16	609	1.3e-17
HTH_8	PF02954.19	42	D3890.contig1_16	609	1.7e-08
GAF	PF01590.26	133	D3890.contig1_16	609	9.3e-07
HTH_30	PF13556.6	59	D3890.contig1_16	609	3.2e-05
AAA_5	PF07728.14	138	D3890.contig1_16	609	0.00052
AAA	PF00004.29	132	D3890.contig1_16	609	0.00056
SSF	PF00474.17	406	D3890.contig1_17	511	2.3e-16
Choline_kinase	PF01633.20	213	D3890.contig1_19	312	3.1e-14
APH	PF01636.23	240	D3890.contig1_19	312	1.9e-08
APH	PF01636.23	240	D3890.contig1_20	319	6.3e-12
Choline_kinase	PF01633.20	213	D3890.contig1_20	319	4.3e-05
Peptidase_M20	PF01546.28	207	D3890.contig1_21	427	8.1e-24
Peptidase_M28	PF04389.17	198	D3890.contig1_21	427	3.9e-05
M20_dimer	PF07687.14	109	D3890.contig1_21	427	0.0071
DeoRC	PF00455.22	160	D3890.contig1_22	292	7.4e-43
HTH_DeoR	PF08220.12	57	D3890.contig1_22	292	8.2e-17
HTH_11	PF08279.12	55	D3890.contig1_22	292	4.3e-08
Amidase	PF01425.21	451	D3890.contig1_23	477	2.2e-100
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS_repeat	PF05593.14	38	D3890.contig1_24	1594	2.4e-58
RHS	PF03527.14	38	D3890.contig1_24	1594	2e-15
Tox-HNH-EHHH	PF15657.6	72	D3890.contig1_26	83	3.6e-24
DUF3995	PF13160.6	125	D3890.contig1_28	146	3.4e-30
DUF2946	PF11162.8	115	D3890.contig1_29	144	1.7e-14
TonB_dep_Rec	PF00593.24	470	D3890.contig1_30	709	4.2e-50
Plug	PF07715.15	108	D3890.contig1_30	709	2.8e-18
OpuAC	PF04069.12	257	D3890.contig1_31	339	2.2e-63
DUF2789	PF10982.8	75	D3890.contig1_36	79	2.8e-28
MCPsignal	PF00015.21	172	D3890.contig1_38	528	9.1e-42
Laminin_II	PF06009.12	138	D3890.contig1_38	528	0.0038
DUF1664	PF07889.12	124	D3890.contig1_38	528	0.0042
zf-dskA_traR	PF01258.17	36	D3890.contig1_39	135	8.7e-12
BPD_transp_2	PF02653.16	268	D3890.contig1_40	346	1.8e-45
ABC_tran	PF00005.27	137	D3890.contig1_41	518	1.8e-56
ABC_tran	PF00005.27	137	D3890.contig1_41	518	1.8e-56
AAA_21	PF13304.6	303	D3890.contig1_41	518	5.5e-10
AAA_21	PF13304.6	303	D3890.contig1_41	518	5.5e-10
AAA_29	PF13555.6	61	D3890.contig1_41	518	0.00028
Peripla_BP_4	PF13407.6	258	D3890.contig1_42	312	7.8e-56
Peripla_BP_1	PF00532.21	279	D3890.contig1_42	312	1e-14
Peripla_BP_6	PF13458.6	342	D3890.contig1_42	312	2.6e-07
Peripla_BP_3	PF13377.6	166	D3890.contig1_42	312	8.4e-07
GFO_IDH_MocA	PF01408.22	120	D3890.contig1_44	347	4.6e-18
GFO_IDH_MocA_C	PF02894.17	116	D3890.contig1_44	347	7.1e-09
NAD_binding_3	PF03447.16	117	D3890.contig1_44	347	0.0032
Shikimate_DH	PF01488.20	138	D3890.contig1_44	347	0.012
AP_endonuc_2	PF01261.24	210	D3890.contig1_45	287	6.6e-34
SAM_Exu	PF18609.1	73	D3890.contig1_45	287	0.0061
TraV	PF09676.10	132	D3890.contig2_1	264	4.1e-26
TrbI	PF03743.14	187	D3890.contig2_2	438	1.1e-26
TraK	PF06586.11	231	D3890.contig2_3	259	4.9e-56
TraE	PF05309.11	182	D3890.contig2_4	212	5.7e-27
TraL	PF07178.11	90	D3890.contig2_5	89	9e-07
Thioredoxin_2	PF13098.6	109	D3890.contig2_7	262	1e-15
DsbC_N	PF10411.9	54	D3890.contig2_7	262	9.2e-12
Thioredoxin_4	PF13462.6	166	D3890.contig2_7	262	4.7e-09
Thioredoxin_4	PF13462.6	166	D3890.contig2_7	262	4.7e-09
DSBA	PF01323.20	193	D3890.contig2_7	262	1.5e-05
HTH_31	PF13560.6	64	D3890.contig2_9	145	2.8e-06
HTH_3	PF01381.22	55	D3890.contig2_9	145	5e-05
LysR_substrate	PF03466.20	209	D3890.contig2_10	306	3.2e-25
HTH_1	PF00126.27	60	D3890.contig2_10	306	4.8e-05
HTH_30	PF13556.6	59	D3890.contig2_10	306	0.0071
Acetyltransf_1	PF00583.25	117	D3890.contig2_11	462	5.2e-10
Acetyltransf_10	PF13673.7	127	D3890.contig2_11	462	1.5e-06
Acetyltransf_7	PF13508.7	76	D3890.contig2_11	462	0.004
MarR	PF01047.22	59	D3890.contig2_12	163	1.1e-06
HTH_27	PF13463.6	68	D3890.contig2_12	163	0.00028
MarR_2	PF12802.7	62	D3890.contig2_12	163	0.0013
GntR	PF00392.21	64	D3890.contig2_13	216	1.1e-11
PaaX	PF07848.12	70	D3890.contig2_13	216	0.0034
Transglut_core3	PF13471.6	117	D3890.contig2_15	224	4e-21
Asn_synthase	PF00733.21	355	D3890.contig2_16	587	1.7e-25
tRNA_Me_trans	PF03054.16	356	D3890.contig2_16	587	0.00049
Peptidase_S9	PF00326.21	212	D3890.contig2_17	696	3.1e-13
PD40	PF07676.12	38	D3890.contig2_17	696	1.6e-07
TonB_dep_Rec	PF00593.24	470	D3890.contig2_18	281	8.7e-24
OMP_b-brl_3	PF14905.6	408	D3890.contig2_18	281	9e-07
DUF772	PF05598.11	73	D3890.contig2_19	449	2.7e-15
DDE_Tnp_1	PF01609.21	214	D3890.contig2_19	449	1e-05
DDE_Tnp_1_6	PF13751.6	125	D3890.contig2_19	449	0.0015
Plug	PF07715.15	108	D3890.contig2_20	539	2e-18
STN	PF07660.14	52	D3890.contig2_20	539	2e-05
FecR	PF04773.13	96	D3890.contig2_21	352	8.1e-15
DUF4880	PF16220.5	43	D3890.contig2_21	352	1.5e-07
Sigma70_r4_2	PF08281.12	54	D3890.contig2_22	186	1.2e-15
Sigma70_r4	PF04545.16	50	D3890.contig2_22	186	6.7e-10
Sigma70_ECF	PF07638.11	185	D3890.contig2_22	186	4.1e-07
Sigma70_r2	PF04542.14	71	D3890.contig2_22	186	1.4e-05
GerE	PF00196.19	57	D3890.contig2_22	186	0.0003
HTH_23	PF13384.6	50	D3890.contig2_22	186	0.002
HTH_3	PF01381.22	55	D3890.contig2_24	85	7.9e-07
HTH_31	PF13560.6	64	D3890.contig2_24	85	1.6e-06
HTH_19	PF12844.7	65	D3890.contig2_24	85	0.00011
HTH_37	PF13744.6	80	D3890.contig2_24	85	0.0065
DUF3592	PF12158.8	149	D3890.contig2_25	232	1.3e-07
CbiM	PF01891.16	207	D3890.contig2_26	48	0.0019
DUF202	PF02656.15	68	D3890.contig2_26	48	0.0027
YtpI	PF14007.6	87	D3890.contig2_26	48	0.0033
DUF1404	PF07185.11	169	D3890.contig2_26	48	0.008
DUF4336	PF14234.6	318	D3890.contig2_27	248	1.9e-13
PBP_like_2	PF12849.7	282	D3890.contig2_28	349	1.2e-55
SBP_bac_1	PF01547.25	315	D3890.contig2_28	349	7.7e-14
PBP_like	PF12727.7	193	D3890.contig2_28	349	4.7e-07
HTH_20	PF12840.7	61	D3890.contig2_29	127	4.8e-15
MarR_2	PF12802.7	62	D3890.contig2_29	127	0.00083
HTH_27	PF13463.6	68	D3890.contig2_29	127	0.0022
Rrf2	PF02082.20	83	D3890.contig2_29	127	0.0045
Penicillinase_R	PF03965.16	115	D3890.contig2_29	127	0.011
LMWPc	PF01451.21	142	D3890.contig2_30	168	3.1e-16
ArsC	PF03960.15	64	D3890.contig2_31	143	2.2e-18
Glutaredoxin	PF00462.24	60	D3890.contig2_31	143	0.011
SBF	PF01758.16	195	D3890.contig2_32	359	2.9e-35
SBF_like	PF13593.6	313	D3890.contig2_32	359	1.3e-05
FMN_red	PF03358.15	155	D3890.contig2_33	253	3.7e-27
Phage_integrase	PF00589.22	172	D3890.contig2_34	332	2.1e-30
Phage_int_SAM_1	PF02899.17	84	D3890.contig2_34	332	1.1e-14
Phage_int_SAM_4	PF13495.6	85	D3890.contig2_34	332	1.8e-06
Phage_int_SAM_5	PF13102.6	99	D3890.contig2_34	332	0.00023
Phage_integrase	PF00589.22	172	D3890.contig2_35	308	5.8e-20
Integrase_1	PF12835.7	149	D3890.contig2_35	308	0.0043
Phage_integrase	PF00589.22	172	D3890.contig2_36	409	9.3e-24
Phage_int_SAM_1	PF02899.17	84	D3890.contig2_36	409	1.3e-05
DNA_pol3_alpha	PF07733.12	260	D3890.contig2_37	1111	9.9e-78
DNA_pol3_finger	PF17657.1	166	D3890.contig2_37	1111	2e-60
HHH_6	PF14579.6	90	D3890.contig2_37	1111	6.1e-20
PHP	PF02811.19	167	D3890.contig2_37	1111	2.4e-07
tRNA_anti-codon	PF01336.25	76	D3890.contig2_37	1111	2.3e-05
SRAP	PF02586.14	219	D3890.contig2_40	220	1.8e-08
PDDEXK_5	PF11645.8	138	D3890.contig2_43	162	0.00063
SRAP	PF02586.14	219	D3890.contig2_46	207	1e-22
rve	PF00665.26	119	D3890.contig2_47	302	1.7e-26
HTH_21	PF13276.6	60	D3890.contig2_47	302	2e-16
rve_3	PF13683.6	67	D3890.contig2_47	302	1.8e-11
rve_2	PF13333.6	52	D3890.contig2_47	302	0.00026
HTH_Tnp_1	PF01527.20	75	D3890.contig2_48	109	1.5e-09
HTH_Tnp_1_2	PF13022.6	123	D3890.contig2_48	109	0.024
Bac_DNA_binding	PF00216.21	90	D3890.contig2_51	92	4.2e-30
HU-HIG	PF18291.1	125	D3890.contig2_51	92	1.2e-06
HU-CCDC81_bac_2	PF18175.1	70	D3890.contig2_51	92	0.00038
zf-CHC2	PF01807.20	98	D3890.contig2_52	241	0.0094
Nuc_H_symport	PF03825.16	400	D3890.contig3_1	223	3.4e-61
MFS_1_like	PF12832.7	385	D3890.contig3_1	223	1.9e-10
LacY_symp	PF01306.19	413	D3890.contig3_1	223	7e-05
Nuc_H_symport	PF03825.16	400	D3890.contig3_2	36	2.9e-08
DNase-RNase	PF02577.14	129	D3890.contig3_3	205	3.8e-43
UVR	PF02151.19	36	D3890.contig3_3	205	1.2e-06
ETF_alpha	PF00766.19	84	D3890.contig3_4	326	2.2e-32
ETF	PF01012.21	182	D3890.contig3_4	326	9.1e-30
ETF	PF01012.21	182	D3890.contig3_5	246	1.3e-34
